order_id,customer_id,order_date,status,total_amount,shipping_address
ORD-00091480,CUST-00035585,2023-02-12T19:22:38,processing,2410.29,"698 Elm, US"
ORD-00091481,CUST-00005579,2019-09-28T17:25:23,processing,1768.21,"750 Birch, IT"
ORD-00091482,CUST-00007529,2019-01-11T09:54:54,pending,1858.73,"896 Elm, DE"
ORD-00091483,CUST-00013483,2023-05-29T14:47:27,processing,1559.08,"315 Pine, IT"
ORD-00091484,CUST-00013145,2022-07-27T16:53:41,shipped,175.66,"73 Oak, BR"
ORD-00091485,CUST-00011904,2023-02-17T23:39:48,delivered,1891.17,"254 Cedar, BR"
ORD-00091486,CUST-00012127,2021-10-08T20:35:44,cancelled,4635.5,"82 Spruce, BR"
ORD-00091487,CUST-00033052,2020-03-01T16:13:59,cancelled,2861.16,"707 Maple, US"
ORD-00091488,CUST-00038300,2022-09-28T12:24:53,cancelled,682.66,"581 Main, NL"
ORD-00091489,CUST-00019814,2024-01-13T01:31:02,delivered,421.77,"80 Spruce, DE"
ORD-00091490,CUST-00045574,2024-01-08T14:00:18,cancelled,2955.48,"430 Maple, DE"
ORD-00091491,CUST-00001401,2022-11-10T16:08:33,processing,3471.74,"199 Maple, NL"
ORD-00091492,CUST-00027319,2023-03-10T07:38:07,pending,2470.84,"830 Cedar, NO"
ORD-00091493,CUST-00022050,2021-12-21T15:25:45,cancelled,4588.61,"598 Elm, AU"
ORD-00091494,CUST-00010308,2020-04-09T08:44:56,shipped,352.26,"482 Willow, IN"
ORD-00091495,CUST-00040121,2024-07-24T21:18:52,shipped,2992.6,"922 Pine, NL"
ORD-00091496,CUST-00028299,2023-12-07T14:17:58,pending,4617.94,"452 Cedar, FR"
ORD-00091497,CUST-00045707,2021-11-03T12:21:47,shipped,2402.14,"591 Elm, NO"
ORD-00091498,CUST-00005011,2020-09-17T00:28:50,cancelled,1834.94,"158 Cedar, UK"
ORD-00091499,CUST-00033292,2020-01-09T13:16:45,pending,2847.99,"468 Cedar, CA"
ORD-00091500,CUST-00024785,2024-07-09T15:38:23,delivered,1479.94,"7 Cedar, IN"
ORD-00091501,CUST-00019471,2023-02-16T01:46:40,pending,3490.03,"775 Elm, CA"
ORD-00091502,CUST-00034488,2019-08-23T14:15:44,delivered,4208.45,"994 Cherry, JP"
ORD-00091503,CUST-00027524,2021-11-10T14:58:37,shipped,1432.32,"284 Oak, FR"
ORD-00091504,CUST-00012010,2021-06-04T13:39:46,shipped,1593.29,"128 Willow, DE"
ORD-00091505,CUST-00007335,2022-08-15T12:08:45,pending,1251.29,"547 Elm, JP"
ORD-00091506,CUST-00028295,2024-05-29T14:28:43,shipped,4746.31,"11 Oak, IN"
ORD-00091507,CUST-00024223,2022-07-23T17:49:09,pending,278.77,"986 Birch, AU"
ORD-00091508,CUST-00027458,2024-01-19T06:10:11,shipped,1954.6,"827 Elm, CA"
ORD-00091509,CUST-00017053,2020-03-14T21:52:50,cancelled,1167.05,"416 Cedar, NO"
ORD-00091510,CUST-00012775,2024-08-04T12:08:11,shipped,1772.46,"936 Spruce, BR"
ORD-00091511,CUST-00016245,2021-02-25T00:42:19,cancelled,1475.97,"904 Main, US"
ORD-00091512,CUST-00025728,2019-03-20T16:34:14,cancelled,2200.64,"195 Willow, FR"
ORD-00091513,CUST-00007232,2020-07-20T13:48:08,delivered,4799.79,"925 Willow, CA"
ORD-00091514,CUST-00034051,2020-04-29T19:42:04,cancelled,722.29,"159 Cherry, FR"
ORD-00091515,CUST-00038167,2024-01-31T11:45:43,cancelled,3818.21,"722 Elm, CA"
ORD-00091516,CUST-00031649,2020-01-02T03:21:07,shipped,3108.76,"794 Main, FR"
ORD-00091517,CUST-00017440,2023-05-24T16:56:55,processing,4341.22,"701 Oak, BR"
ORD-00091518,CUST-00048130,2022-05-06T21:32:12,delivered,3662.85,"305 Main, NL"
ORD-00091519,CUST-00011365,2020-05-28T09:09:25,processing,1052.01,"129 Cherry, JP"
ORD-00091520,CUST-00001776,2020-11-13T09:55:27,cancelled,2789.05,"344 Willow, NO"
ORD-00091521,CUST-00008479,2020-07-03T03:06:54,processing,1873.7,"728 Birch, JP"
ORD-00091522,CUST-00044465,2021-10-27T00:35:41,pending,3055.38,"872 Cherry, CA"
ORD-00091523,CUST-00049378,2023-03-19T03:54:21,shipped,4130.8,"261 Willow, BR"
ORD-00091524,CUST-00013735,2022-12-29T16:31:12,shipped,1503.6,"240 Willow, FR"
ORD-00091525,CUST-00049687,2024-06-05T04:31:31,shipped,3370.38,"999 Maple, MX"
ORD-00091526,CUST-00041432,2022-11-02T01:17:33,delivered,4041.06,"277 Birch, AU"
ORD-00091527,CUST-00036305,2021-12-15T16:31:10,delivered,3495.61,"205 Maple, CA"
ORD-00091528,CUST-00013415,2019-05-01T20:58:45,cancelled,460.17,"503 Oak, IT"
ORD-00091529,CUST-00023279,2022-06-13T16:17:43,pending,1972.86,"753 Cedar, CA"
ORD-00091530,CUST-00025206,2024-02-11T00:20:21,delivered,4867.83,"985 Elm, NL"
ORD-00091531,CUST-00023500,2022-02-25T20:44:25,delivered,3314.16,"783 Elm, IN"
ORD-00091532,CUST-00002364,2020-01-20T06:01:38,pending,2453.17,"651 Cherry, DE"
ORD-00091533,CUST-00041570,2019-10-21T10:56:57,delivered,1780.93,"901 Pine, IN"
ORD-00091534,CUST-00010814,2024-11-10T21:34:34,delivered,3929.34,"413 Oak, NO"
ORD-00091535,CUST-00009149,2024-08-19T16:01:26,pending,835.08,"413 Birch, FR"
ORD-00091536,CUST-00036359,2022-04-14T04:44:44,processing,546.46,"190 Willow, BR"
ORD-00091537,CUST-00003758,2020-02-17T23:20:21,pending,3526.52,"521 Willow, SE"
ORD-00091538,CUST-00039185,2021-09-25T19:11:17,pending,1602.78,"960 Maple, MX"
ORD-00091539,CUST-00036211,2022-07-21T00:28:20,delivered,1432.29,"156 Oak, US"
ORD-00091540,CUST-00001643,2021-05-29T07:45:59,processing,912.84,"484 Pine, ES"
ORD-00091541,CUST-00041244,2022-08-19T03:21:24,shipped,2843.33,"45 Willow, IN"
ORD-00091542,CUST-00034351,2020-09-05T13:19:55,processing,2965.94,"844 Willow, UK"
ORD-00091543,CUST-00032078,2024-10-15T09:26:33,pending,2105.91,"595 Pine, MX"
ORD-00091544,CUST-00019531,2023-12-22T09:52:01,cancelled,4408.32,"487 Willow, NL"
ORD-00091545,CUST-00042131,2022-10-06T07:05:37,cancelled,1535.51,"292 Cedar, FR"
ORD-00091546,CUST-00015416,2019-10-25T07:34:47,pending,4709.41,"154 Pine, BR"
ORD-00091547,CUST-00044793,2024-06-19T10:59:56,delivered,3593.67,"500 Maple, UK"
ORD-00091548,CUST-00026359,2023-12-30T00:49:28,pending,3222.34,"891 Cedar, DE"
ORD-00091549,CUST-00014750,2024-04-14T05:13:03,shipped,1047.63,"32 Maple, MX"
ORD-00091550,CUST-00032832,2021-01-13T19:41:48,shipped,263.5,"957 Oak, NL"
ORD-00091551,CUST-00027892,2023-06-23T00:14:13,processing,3852.82,"765 Birch, CA"
ORD-00091552,CUST-00039915,2022-02-17T00:32:38,shipped,1797.34,"70 Maple, DE"
ORD-00091553,CUST-00044071,2022-08-30T05:34:58,delivered,2085.1,"448 Willow, CA"
ORD-00091554,CUST-00033564,2020-08-28T13:37:46,shipped,4161.22,"750 Birch, IN"
ORD-00091555,CUST-00048225,2021-10-12T02:46:40,shipped,1498.4,"412 Main, IN"
ORD-00091556,CUST-00038427,2019-04-10T15:57:29,shipped,1479.97,"336 Cherry, JP"
ORD-00091557,CUST-00005437,2021-05-29T21:49:46,processing,3107.05,"34 Birch, CA"
ORD-00091558,CUST-00043267,2024-08-12T09:07:21,shipped,1653.84,"577 Elm, CA"
ORD-00091559,CUST-00011438,2021-06-22T21:55:27,shipped,2815.74,"447 Willow, ES"
ORD-00091560,CUST-00002624,2024-04-05T16:44:59,shipped,4418.47,"569 Spruce, CA"
ORD-00091561,CUST-00001258,2020-10-25T14:21:08,processing,454.96,"800 Birch, DE"
ORD-00091562,CUST-00036459,2019-12-21T19:25:15,pending,592.89,"744 Willow, ES"
ORD-00091563,CUST-00017019,2023-01-20T08:01:18,cancelled,1516.94,"83 Spruce, IN"
ORD-00091564,CUST-00049531,2022-02-18T11:44:26,pending,3753.63,"186 Birch, FR"
ORD-00091565,CUST-00023365,2019-04-28T19:27:05,shipped,4456.53,"926 Willow, UK"
ORD-00091566,CUST-00028993,2021-04-08T11:27:18,shipped,2278.54,"51 Elm, UK"
ORD-00091567,CUST-00013999,2022-01-10T05:05:50,processing,3751.85,"527 Willow, NL"
ORD-00091568,CUST-00017221,2022-04-08T10:40:11,pending,810.97,"84 Birch, US"
ORD-00091569,CUST-00011773,2020-02-11T11:55:28,pending,2742.97,"164 Cedar, BR"
ORD-00091570,CUST-00027345,2023-03-12T06:20:14,pending,2030.93,"375 Willow, FR"
ORD-00091571,CUST-00019275,2019-07-27T16:04:03,shipped,1347.85,"919 Birch, SE"
ORD-00091572,CUST-00017631,2022-05-19T18:32:14,pending,1808.18,"169 Elm, NL"
ORD-00091573,CUST-00013119,2021-07-03T12:42:38,delivered,52.07,"667 Birch, ES"
ORD-00091574,CUST-00020704,2022-01-16T00:34:37,cancelled,395.28,"205 Main, JP"
ORD-00091575,CUST-00035208,2023-06-12T13:30:29,shipped,4771.32,"989 Willow, MX"
ORD-00091576,CUST-00013004,2022-12-06T02:49:57,shipped,1386.16,"716 Willow, FR"
ORD-00091577,CUST-00016766,2024-04-28T16:42:17,pending,4257.27,"867 Birch, BR"
ORD-00091578,CUST-00047795,2020-08-06T23:48:38,pending,231.51,"624 Birch, JP"
ORD-00091579,CUST-00015597,2020-07-07T21:24:35,cancelled,4679.73,"451 Cedar, BR"
ORD-00091580,CUST-00000608,2020-08-07T20:15:41,cancelled,1114.02,"107 Maple, IT"
ORD-00091581,CUST-00019269,2024-07-06T03:50:26,processing,2036.59,"77 Main, NO"
ORD-00091582,CUST-00013383,2023-07-02T17:44:16,cancelled,2258.23,"348 Birch, BR"
ORD-00091583,CUST-00020106,2023-01-05T09:02:35,processing,980.82,"679 Elm, NO"
ORD-00091584,CUST-00003546,2019-07-29T04:30:23,processing,2169.5,"36 Cherry, NO"
ORD-00091585,CUST-00007657,2021-03-07T04:09:38,delivered,4631.69,"455 Cherry, MX"
ORD-00091586,CUST-00005468,2019-02-26T04:25:43,processing,2918.25,"819 Spruce, AU"
ORD-00091587,CUST-00042586,2021-09-19T16:57:15,delivered,2839.18,"267 Pine, DE"
ORD-00091588,CUST-00046282,2023-06-27T11:08:58,shipped,1984.99,"698 Oak, FR"
ORD-00091589,CUST-00027280,2022-07-19T01:30:33,shipped,798.57,"269 Maple, BR"
ORD-00091590,CUST-00034521,2024-10-08T04:39:55,pending,2283.47,"499 Birch, FR"
ORD-00091591,CUST-00047484,2020-04-10T14:01:46,shipped,661.18,"116 Cedar, NO"
ORD-00091592,CUST-00021982,2021-10-17T23:23:43,processing,3708.11,"175 Oak, FR"
ORD-00091593,CUST-00011611,2023-08-26T23:22:31,pending,3439.65,"830 Main, NL"
ORD-00091594,CUST-00019932,2020-10-25T01:51:34,cancelled,3112.33,"499 Cedar, US"
ORD-00091595,CUST-00047323,2022-03-03T07:24:47,shipped,4726.08,"891 Elm, US"
ORD-00091596,CUST-00013900,2023-05-16T07:38:46,shipped,4972.57,"850 Maple, UK"
ORD-00091597,CUST-00004287,2024-01-18T12:18:06,cancelled,4325.95,"977 Willow, FR"
ORD-00091598,CUST-00015098,2021-12-08T13:09:12,pending,1780.11,"52 Willow, MX"
ORD-00091599,CUST-00004056,2021-03-20T17:56:14,cancelled,2151.49,"89 Main, MX"
ORD-00091600,CUST-00047470,2022-07-19T14:43:00,shipped,626.48,"283 Willow, AU"
ORD-00091601,CUST-00035805,2024-03-26T16:46:59,shipped,2070.42,"604 Elm, ES"
ORD-00091602,CUST-00015454,2021-06-18T10:32:22,delivered,1462.8,"448 Main, UK"
ORD-00091603,CUST-00041676,2023-03-05T22:57:09,processing,3447.91,"70 Elm, AU"
ORD-00091604,CUST-00012335,2020-10-14T01:37:23,delivered,3059.87,"822 Pine, JP"
ORD-00091605,CUST-00036061,2023-11-17T13:48:48,pending,3220.21,"151 Maple, IT"
ORD-00091606,CUST-00033477,2024-01-02T03:29:41,delivered,3701.86,"705 Maple, DE"
ORD-00091607,CUST-00003528,2019-01-27T08:37:51,cancelled,4594.09,"131 Oak, NO"
ORD-00091608,CUST-00020539,2024-07-06T13:15:50,shipped,1490.45,"880 Main, IN"
ORD-00091609,CUST-00002847,2019-10-30T22:21:49,delivered,2626.49,"833 Main, CA"
ORD-00091610,CUST-00016415,2019-10-03T03:58:07,pending,1315.35,"808 Willow, NL"
ORD-00091611,CUST-00003880,2022-06-03T07:08:20,cancelled,1255.54,"110 Willow, NO"
ORD-00091612,CUST-00022472,2022-08-26T20:18:17,shipped,4814.97,"791 Willow, IT"
ORD-00091613,CUST-00029058,2024-06-08T02:01:47,shipped,3535.52,"779 Pine, DE"
ORD-00091614,CUST-00012122,2022-03-24T22:23:47,cancelled,2664.1,"373 Main, FR"
ORD-00091615,CUST-00020652,2024-10-02T18:03:48,processing,184.33,"919 Maple, MX"
ORD-00091616,CUST-00021107,2021-04-27T14:59:20,processing,2688.85,"386 Birch, JP"
ORD-00091617,CUST-00005057,2021-01-07T21:13:38,shipped,1487.31,"752 Cherry, CA"
ORD-00091618,CUST-00009728,2022-04-28T04:52:59,processing,3239.97,"570 Maple, SE"
ORD-00091619,CUST-00044901,2021-09-05T08:37:44,pending,2554.96,"606 Main, IT"
ORD-00091620,CUST-00028093,2023-07-18T04:37:35,shipped,1070.21,"67 Elm, US"
ORD-00091621,CUST-00039217,2019-01-25T14:18:28,delivered,1765.39,"33 Cedar, IT"
ORD-00091622,CUST-00047874,2023-12-01T02:12:49,processing,3310.65,"29 Cedar, CA"
ORD-00091623,CUST-00048649,2023-05-29T03:25:08,cancelled,1062.47,"165 Cedar, FR"
ORD-00091624,CUST-00000817,2021-12-27T05:13:47,delivered,4562.01,"943 Birch, IT"
ORD-00091625,CUST-00043571,2020-11-07T16:13:39,delivered,1140.41,"322 Maple, UK"
ORD-00091626,CUST-00006748,2022-07-07T15:07:47,processing,1292.97,"792 Pine, CA"
ORD-00091627,CUST-00043233,2019-12-11T12:45:35,delivered,4674.61,"342 Birch, CA"
ORD-00091628,CUST-00049024,2020-10-10T18:45:45,shipped,839.19,"213 Main, US"
ORD-00091629,CUST-00032131,2019-05-22T19:54:30,cancelled,2636.09,"613 Pine, ES"
ORD-00091630,CUST-00032862,2021-12-22T07:46:55,shipped,1323.79,"404 Elm, ES"
ORD-00091631,CUST-00046786,2024-11-14T06:25:30,pending,3291.91,"282 Elm, SE"
ORD-00091632,CUST-00031480,2020-05-14T03:14:59,processing,3627.0,"610 Birch, DE"
ORD-00091633,CUST-00026046,2020-05-15T01:01:38,shipped,3101.21,"781 Willow, IN"
ORD-00091634,CUST-00016329,2020-05-11T04:35:24,shipped,1305.42,"340 Oak, MX"
ORD-00091635,CUST-00026603,2021-10-17T03:09:25,shipped,3132.09,"661 Main, DE"
ORD-00091636,CUST-00034586,2022-12-09T13:36:09,pending,4900.35,"349 Elm, IN"
ORD-00091637,CUST-00001712,2022-07-30T15:22:51,processing,765.57,"920 Willow, JP"
ORD-00091638,CUST-00036390,2020-01-04T13:32:01,pending,2010.72,"521 Main, IT"
ORD-00091639,CUST-00018158,2019-03-12T04:19:09,pending,2702.32,"86 Maple, US"
ORD-00091640,CUST-00010869,2019-10-08T22:35:38,delivered,1580.63,"232 Pine, DE"
ORD-00091641,CUST-00033214,2019-07-20T08:49:38,pending,2609.66,"889 Willow, IN"
ORD-00091642,CUST-00024828,2024-08-22T11:40:03,processing,1738.02,"762 Birch, CA"
ORD-00091643,CUST-00015525,2024-07-24T19:43:12,processing,965.09,"175 Oak, IN"
ORD-00091644,CUST-00023352,2023-06-15T14:53:51,pending,4689.37,"209 Spruce, AU"
ORD-00091645,CUST-00027806,2022-11-02T06:51:55,delivered,1163.46,"237 Oak, UK"
ORD-00091646,CUST-00015178,2019-01-09T01:29:32,delivered,3496.16,"268 Oak, IN"
ORD-00091647,CUST-00040385,2019-10-10T16:00:01,delivered,2690.03,"761 Cherry, CA"
ORD-00091648,CUST-00009213,2019-08-11T15:36:30,cancelled,3218.89,"894 Cedar, BR"
ORD-00091649,CUST-00030516,2024-10-09T18:36:01,pending,4158.39,"786 Cedar, ES"
ORD-00091650,CUST-00044409,2024-10-25T12:53:46,cancelled,3912.28,"442 Cedar, BR"
ORD-00091651,CUST-00031726,2019-01-13T05:46:15,shipped,4533.19,"644 Spruce, US"
ORD-00091652,CUST-00028258,2024-08-03T15:44:37,cancelled,4221.82,"569 Main, IT"
ORD-00091653,CUST-00044759,2021-10-14T20:09:59,cancelled,926.87,"829 Pine, IT"
ORD-00091654,CUST-00032738,2020-10-17T12:42:48,cancelled,4050.81,"954 Cedar, NO"
ORD-00091655,CUST-00031439,2022-07-08T18:46:47,processing,49.4,"474 Oak, NL"
ORD-00091656,CUST-00036627,2019-04-01T12:27:13,delivered,3583.77,"732 Cherry, US"
ORD-00091657,CUST-00016580,2020-12-09T14:25:54,delivered,4260.9,"740 Spruce, MX"
ORD-00091658,CUST-00012446,2024-09-19T17:05:34,shipped,1733.63,"305 Pine, MX"
ORD-00091659,CUST-00023856,2022-10-09T15:59:49,delivered,2891.3,"17 Willow, UK"
ORD-00091660,CUST-00004842,2024-09-02T08:38:45,cancelled,438.47,"929 Main, UK"
ORD-00091661,CUST-00047215,2020-07-10T03:27:54,cancelled,2525.74,"466 Elm, CA"
ORD-00091662,CUST-00044416,2020-04-19T23:44:55,processing,2911.96,"113 Cedar, BR"
ORD-00091663,CUST-00012718,2024-06-14T07:52:10,cancelled,351.0,"233 Birch, IT"
ORD-00091664,CUST-00049438,2022-02-01T22:24:52,pending,1517.05,"238 Willow, ES"
ORD-00091665,CUST-00048021,2021-08-12T00:08:09,shipped,3746.59,"141 Elm, BR"
ORD-00091666,CUST-00044154,2023-06-13T08:56:19,processing,4931.17,"520 Birch, FR"
ORD-00091667,CUST-00028026,2019-06-04T04:09:01,cancelled,4677.29,"927 Pine, BR"
ORD-00091668,CUST-00028363,2024-07-21T15:00:05,shipped,1538.94,"696 Main, MX"
ORD-00091669,CUST-00041550,2019-12-22T16:53:34,processing,2615.16,"778 Spruce, NL"
ORD-00091670,CUST-00001437,2020-09-17T00:58:43,delivered,3005.35,"241 Pine, BR"
ORD-00091671,CUST-00016487,2024-03-09T00:54:10,processing,1578.73,"211 Willow, UK"
ORD-00091672,CUST-00017612,2021-09-29T08:22:46,delivered,2856.27,"934 Oak, JP"
ORD-00091673,CUST-00046145,2022-03-19T20:18:19,cancelled,4686.53,"824 Willow, AU"
ORD-00091674,CUST-00008677,2021-04-08T08:45:41,pending,4338.95,"213 Birch, US"
ORD-00091675,CUST-00013964,2019-08-09T09:23:00,pending,4792.15,"318 Birch, BR"
ORD-00091676,CUST-00020912,2020-05-24T11:45:45,cancelled,3007.0,"729 Main, CA"
ORD-00091677,CUST-00035964,2019-07-21T02:04:44,cancelled,2953.15,"906 Oak, UK"
ORD-00091678,CUST-00039357,2021-10-23T06:05:09,pending,4043.9,"356 Spruce, FR"
ORD-00091679,CUST-00029257,2020-05-02T22:48:04,cancelled,1435.28,"630 Birch, JP"
ORD-00091680,CUST-00009638,2021-11-05T11:33:24,shipped,3425.0,"895 Birch, IT"
ORD-00091681,CUST-00023185,2023-11-28T11:32:28,delivered,1294.8,"22 Cherry, DE"
ORD-00091682,CUST-00028210,2024-07-13T13:50:29,shipped,2802.63,"14 Cedar, UK"
ORD-00091683,CUST-00026815,2024-09-23T17:56:57,shipped,1768.28,"126 Oak, IN"
ORD-00091684,CUST-00048995,2024-12-22T12:33:58,processing,1087.18,"155 Pine, US"
ORD-00091685,CUST-00004884,2019-01-07T04:07:37,pending,1904.13,"52 Oak, ES"
ORD-00091686,CUST-00001566,2019-02-27T22:37:32,cancelled,3349.54,"41 Cherry, BR"
ORD-00091687,CUST-00041614,2019-09-09T20:48:59,pending,3057.61,"238 Maple, BR"
ORD-00091688,CUST-00044979,2023-06-02T20:01:41,processing,1284.94,"613 Main, US"
ORD-00091689,CUST-00012124,2020-11-14T10:02:14,delivered,1142.42,"211 Main, US"
ORD-00091690,CUST-00008372,2024-02-13T09:41:09,shipped,4685.09,"345 Elm, CA"
ORD-00091691,CUST-00030353,2023-01-23T22:54:51,cancelled,2823.25,"441 Birch, BR"
ORD-00091692,CUST-00000311,2019-07-27T11:49:49,pending,2564.94,"30 Elm, BR"
ORD-00091693,CUST-00023396,2024-08-12T19:10:10,shipped,2577.39,"303 Willow, ES"
ORD-00091694,CUST-00029107,2024-05-30T15:56:42,shipped,1734.46,"806 Spruce, BR"
ORD-00091695,CUST-00029726,2022-11-27T16:49:08,shipped,3818.52,"632 Elm, SE"
ORD-00091696,CUST-00044028,2024-02-29T11:36:11,processing,2851.76,"121 Cedar, NO"
ORD-00091697,CUST-00047749,2019-08-05T12:37:11,cancelled,3670.85,"577 Birch, UK"
ORD-00091698,CUST-00007727,2023-04-17T03:30:13,cancelled,1595.61,"259 Maple, IN"
ORD-00091699,CUST-00040273,2021-05-12T09:02:00,processing,3168.65,"439 Main, MX"
ORD-00091700,CUST-00002108,2024-01-31T12:16:42,shipped,1632.2,"842 Main, IN"
ORD-00091701,CUST-00029147,2021-03-29T23:48:15,delivered,3676.01,"156 Maple, US"
ORD-00091702,CUST-00046569,2022-07-10T23:36:52,delivered,1760.59,"568 Main, NL"
ORD-00091703,CUST-00012898,2022-01-10T09:54:33,delivered,3258.61,"397 Cherry, CA"
ORD-00091704,CUST-00029068,2024-03-03T06:37:07,pending,1182.51,"764 Cherry, JP"
ORD-00091705,CUST-00033133,2020-11-03T10:41:46,delivered,2009.96,"142 Oak, BR"
ORD-00091706,CUST-00047055,2022-12-31T16:19:22,cancelled,3271.55,"69 Spruce, JP"
ORD-00091707,CUST-00036783,2020-02-11T10:53:23,pending,3028.04,"698 Main, US"
ORD-00091708,CUST-00005630,2023-02-06T23:26:49,shipped,212.8,"790 Spruce, NO"
ORD-00091709,CUST-00022173,2023-04-22T18:13:13,pending,2044.39,"384 Oak, AU"
ORD-00091710,CUST-00028020,2022-02-19T11:47:44,pending,4098.18,"996 Maple, NO"
ORD-00091711,CUST-00046700,2022-01-02T15:02:08,delivered,3895.55,"38 Pine, US"
ORD-00091712,CUST-00023822,2019-08-03T10:17:10,shipped,1590.45,"369 Cherry, ES"
ORD-00091713,CUST-00002632,2023-06-24T19:56:50,shipped,2115.53,"726 Willow, UK"
ORD-00091714,CUST-00038770,2019-07-18T08:30:43,cancelled,1812.31,"729 Pine, FR"
ORD-00091715,CUST-00049042,2020-05-19T06:38:24,processing,1260.03,"870 Maple, NL"
ORD-00091716,CUST-00042202,2019-03-24T07:00:31,shipped,2731.55,"518 Pine, IT"
ORD-00091717,CUST-00024258,2021-04-22T17:54:36,delivered,67.39,"679 Oak, IN"
ORD-00091718,CUST-00045235,2020-03-07T22:38:23,shipped,3432.89,"901 Maple, AU"
ORD-00091719,CUST-00015701,2023-10-10T02:52:19,pending,948.9,"644 Willow, SE"
ORD-00091720,CUST-00027503,2019-11-28T03:58:50,pending,226.06,"329 Elm, BR"
ORD-00091721,CUST-00049867,2021-11-04T11:04:12,processing,711.15,"648 Spruce, DE"
ORD-00091722,CUST-00035488,2019-10-09T15:18:05,pending,3434.75,"391 Spruce, US"
ORD-00091723,CUST-00014070,2019-03-29T00:38:37,shipped,2559.72,"360 Elm, ES"
ORD-00091724,CUST-00045199,2024-04-04T10:44:42,pending,414.31,"819 Oak, FR"
ORD-00091725,CUST-00043614,2023-02-19T18:13:52,processing,2220.05,"254 Elm, CA"
ORD-00091726,CUST-00040462,2022-11-05T21:42:57,processing,541.88,"871 Cherry, IT"
ORD-00091727,CUST-00016715,2019-09-28T04:50:17,shipped,721.34,"208 Elm, UK"
ORD-00091728,CUST-00015991,2022-08-02T16:15:22,delivered,850.05,"555 Maple, UK"
ORD-00091729,CUST-00026062,2021-08-09T07:55:25,delivered,4985.33,"490 Willow, MX"
ORD-00091730,CUST-00022892,2020-06-15T02:32:54,cancelled,684.53,"718 Birch, DE"
ORD-00091731,CUST-00030994,2021-05-16T13:13:53,shipped,1115.82,"612 Oak, US"
ORD-00091732,CUST-00004246,2020-02-17T17:58:58,pending,1248.55,"563 Main, NL"
ORD-00091733,CUST-00026201,2024-03-19T17:25:56,cancelled,2011.73,"104 Maple, ES"
ORD-00091734,CUST-00016250,2021-07-17T00:55:38,delivered,3092.32,"862 Oak, IT"
ORD-00091735,CUST-00000655,2021-02-14T20:26:40,processing,2783.94,"674 Main, US"
ORD-00091736,CUST-00000671,2022-04-07T06:33:15,shipped,1432.14,"582 Spruce, NL"
ORD-00091737,CUST-00027440,2021-03-05T02:00:43,shipped,1934.97,"967 Elm, NL"
ORD-00091738,CUST-00002602,2019-09-18T18:05:28,cancelled,3165.34,"269 Main, UK"
ORD-00091739,CUST-00017942,2024-03-25T15:59:35,cancelled,753.81,"9 Cedar, FR"
ORD-00091740,CUST-00039748,2024-10-30T11:28:04,pending,1353.87,"30 Spruce, NL"
ORD-00091741,CUST-00030922,2019-01-06T17:42:40,pending,1652.38,"999 Cedar, DE"
ORD-00091742,CUST-00009636,2024-12-02T15:11:59,processing,4770.47,"195 Birch, ES"
ORD-00091743,CUST-00017103,2022-03-25T02:23:13,shipped,1463.21,"30 Elm, CA"
ORD-00091744,CUST-00018006,2024-12-04T19:43:13,pending,3595.47,"55 Spruce, US"
ORD-00091745,CUST-00041673,2021-01-18T21:26:51,pending,2139.21,"164 Maple, CA"
ORD-00091746,CUST-00036830,2022-07-05T23:14:55,shipped,1730.44,"741 Maple, IN"
ORD-00091747,CUST-00025436,2023-06-22T08:39:37,pending,1380.88,"574 Pine, NL"
ORD-00091748,CUST-00049207,2021-05-10T12:13:11,shipped,1609.19,"566 Main, IN"
ORD-00091749,CUST-00043812,2022-11-29T06:46:53,cancelled,2373.92,"138 Willow, IT"
ORD-00091750,CUST-00018758,2019-08-05T02:15:07,cancelled,4362.44,"899 Willow, JP"
ORD-00091751,CUST-00019498,2024-06-11T14:51:08,processing,3971.47,"532 Spruce, BR"
ORD-00091752,CUST-00011103,2024-06-06T06:08:51,pending,81.94,"32 Elm, UK"
ORD-00091753,CUST-00008681,2022-11-13T23:12:38,shipped,3768.07,"641 Oak, DE"
ORD-00091754,CUST-00030308,2023-09-20T14:08:21,delivered,3752.26,"116 Oak, US"
ORD-00091755,CUST-00002824,2021-01-03T13:02:46,delivered,4167.23,"449 Oak, DE"
ORD-00091756,CUST-00021026,2021-12-04T11:17:26,cancelled,1951.43,"859 Cherry, SE"
ORD-00091757,CUST-00008812,2024-12-08T14:43:39,shipped,2997.54,"370 Cedar, AU"
ORD-00091758,CUST-00008722,2021-03-05T06:42:33,delivered,3284.34,"237 Pine, NL"
ORD-00091759,CUST-00038071,2024-05-18T15:37:41,shipped,3005.88,"821 Oak, CA"
ORD-00091760,CUST-00028546,2019-05-29T19:56:38,shipped,2531.89,"905 Main, CA"
ORD-00091761,CUST-00047652,2024-09-04T14:18:38,pending,4166.84,"374 Birch, NO"
ORD-00091762,CUST-00003207,2024-05-21T21:15:07,cancelled,2554.24,"297 Willow, AU"
ORD-00091763,CUST-00020740,2020-07-03T00:01:38,pending,3475.55,"812 Willow, SE"
ORD-00091764,CUST-00005699,2022-04-18T20:14:26,cancelled,1686.46,"754 Willow, JP"
ORD-00091765,CUST-00023674,2022-11-15T19:21:34,shipped,2075.48,"646 Cedar, JP"
